date,country_code,country,sector,pay_transparency_pct,pay_transparency_pct_3ma
2026-02-01,US,United States,Marketing,56.0500897047897,54.72314270342338
2026-02-01,US,United States,Mechanical Engineering,43.222098036084944,42.23375993392137
2026-02-01,US,United States,Media & Communications,58.18885910038725,57.957554456850694
2026-02-01,US,United States,Medical Information,40.46802389909272,39.577685711157955
2026-02-01,US,United States,Medical Technician,35.158717479200206,34.31095530710547
2026-02-01,US,United States,Nursing,44.27470266894892,43.86539520824681
2026-02-01,US,United States,Personal Care & Home Health,67.28693748529457,68.17084460382559
2026-02-01,US,United States,Pharmacy,29.561270801815432,28.703686355780903
2026-02-01,US,United States,Physicians & Surgeons,32.79631053036126,32.975062280346755
2026-02-01,US,United States,Production & Manufacturing,52.03667479555697,51.262932960638864
2026-02-01,US,United States,Project Management,46.58982136838558,45.809588887601194
2026-02-01,US,United States,Retail,39.50469602307682,38.885357304686416
2026-02-01,US,United States,Sales,51.72961373390558,50.94297572845676
2026-02-01,US,United States,Scientific Research & Development,38.679155722920164,37.8338790240879
2026-02-01,US,United States,Security & Public Safety,61.43791837289775,61.54160138593668
2026-02-01,US,United States,Social Science,60.74024125271597,61.06860466528656
2026-02-01,US,United States,Software Development,42.340001263207284,41.53616848788645
2026-02-01,US,United States,Therapy,63.507956703730336,63.498187737070985
2026-03-01,US,United States,Accounting,47.64569189410853,47.788709963118954
2026-03-01,US,United States,Administrative Assistance,56.371774274306965,56.12223522219184
2026-03-01,US,United States,Architecture,48.884612643432405,48.39324639950214
2026-03-01,US,United States,Arts & Entertainment,51.93027945836934,51.04482595121254
2026-03-01,US,United States,Aviation,47.30120892218628,45.49779197549208
2026-03-01,US,United States,Banking & Finance,42.55651363318574,41.550387378943
2026-03-01,US,United States,Childcare,81.83875234978764,81.95907694690558
2026-03-01,US,United States,Civil Engineering,42.73103699322019,42.98595660968591
2026-03-01,US,United States,Cleaning & Sanitation,65.02400655344776,63.98647253576714
2026-03-01,US,United States,Community & Social Service,68.89385681103836,68.82675317070559
2026-03-01,US,United States,Construction,59.44009988828284,57.66669662429798
2026-03-01,US,United States,Customer Service,45.23494319598079,44.476795623752174
2026-03-01,US,United States,Data & Analytics,42.616806862663445,41.202789203437696
2026-03-01,US,United States,Dental,71.58441321824684,73.21412938292225
2026-03-01,US,United States,Driving,61.759963884947766,62.027505934370936
2026-03-01,US,United States,Education & Instruction,52.74305961141611,53.29052134226318
2026-03-01,US,United States,Electrical Engineering,45.97383107442668,45.8260429126903
2026-03-01,US,United States,Food Preparation & Service,43.542906079462114,42.65387015492845
2026-03-01,US,United States,Hospitality & Tourism,58.164777230281516,56.92009431314333
2026-03-01,US,United States,Human Resources,50.282829049770314,50.201856811707096
2026-03-01,US,United States,"IT Infrastructure, Operations & Support",45.706624233851954,45.55367023011928
2026-03-01,US,United States,IT Systems & Solutions,41.152243780502324,40.822838556227275
2026-03-01,US,United States,Industrial Engineering,41.162687231202725,40.83394547418936
2026-03-01,US,United States,Installation & Maintenance,57.473711126026785,56.750254419198434
2026-03-01,US,United States,Insurance,57.20490869986927,55.96049282285111
2026-03-01,US,United States,Legal,63.555039459819795,62.74359077036278
2026-03-01,US,United States,Loading & Stocking,47.190045919123094,46.77460108002352
2026-03-01,US,United States,Logistic Support,49.68732717913813,50.145526155505685
2026-03-01,US,United States,Management,42.93260312386664,43.1772378044785
2026-03-01,US,United States,Marketing,55.83253838262028,55.62131306191412
2026-03-01,US,United States,Mechanical Engineering,42.685330233968365,42.62461404595855
2026-03-01,US,United States,Media & Communications,57.98126215308468,57.62404494540649
2026-03-01,US,United States,Medical Information,40.587569809829944,40.150790734463776
2026-03-01,US,United States,Medical Technician,35.993132437392696,35.005512927312196
2026-03-01,US,United States,Nursing,44.27503532018103,43.977562152144124
2026-03-01,US,United States,Personal Care & Home Health,68.7249641785113,68.14937074558716
2026-03-01,US,United States,Pharmacy,28.98431048720066,28.76692210786099
2026-03-01,US,United States,Physicians & Surgeons,32.458476363468435,32.79646684270826
2026-03-01,US,United States,Production & Manufacturing,52.24961340522496,51.610823923288926
2026-03-01,US,United States,Project Management,46.97588911372985,46.285504896594716
2026-03-01,US,United States,Retail,40.22220905242998,39.740369992586324
2026-03-01,US,United States,Sales,49.83124230192965,50.816222777795865
2026-03-01,US,United States,Scientific Research & Development,39.16077712393175,38.565707470234905
2026-03-01,US,United States,Security & Public Safety,61.47157964787407,61.327992042354964
2026-03-01,US,United States,Social Science,59.361102875778236,60.39147349304718
2026-03-01,US,United States,Software Development,43.195983379501385,42.36402677074489
2026-03-01,US,United States,Therapy,64.57164248408125,63.56129087302791
2026-04-01,US,United States,Accounting,50.8726699614741,48.802186682126546
2026-04-01,US,United States,Administrative Assistance,56.565116118170714,56.356823665430134
2026-04-01,US,United States,Architecture,47.80772479459418,48.51294418593787
2026-04-01,US,United States,Arts & Entertainment,49.575125531093086,50.80003860498971
2026-04-01,US,United States,Aviation,49.29836284664216,47.29282116440597
2026-04-01,US,United States,Banking & Finance,42.95248947698891,42.56247792672845
2026-04-01,US,United States,Childcare,80.83617101778282,81.56698279161337
2026-04-01,US,United States,Civil Engineering,42.084242790136074,42.83206889985911
2026-04-01,US,United States,Cleaning & Sanitation,64.89264398108674,64.59295335795802
2026-04-01,US,United States,Community & Social Service,68.05806936122623,68.62808603812815
2026-04-01,US,United States,Construction,58.18343478558238,58.32905306216415
2026-04-01,US,United States,Customer Service,45.13202104286281,44.89743495963622
2026-04-01,US,United States,Data & Analytics,41.66319125865377,41.90717195500953
2026-04-01,US,United States,Dental,69.61219322654233,71.8617691592047
2026-04-01,US,United States,Driving,61.60206660678119,61.91359151558466
2026-04-01,US,United States,Education & Instruction,51.365766187516456,52.52887758723233
2026-04-01,US,United States,Electrical Engineering,45.08610521349375,45.93666939632816
2026-04-01,US,United States,Food Preparation & Service,45.114694543577144,43.78147157370582
2026-04-01,US,United States,Hospitality & Tourism,54.58197424892703,56.62404986595546
2026-04-01,US,United States,Human Resources,49.61250693660422,49.97167832855515
2026-04-01,US,United States,"IT Infrastructure, Operations & Support",45.871696314174194,45.60858447111255
2026-04-01,US,United States,IT Systems & Solutions,41.697513911112175,41.15617578614978
2026-04-01,US,United States,Industrial Engineering,41.81791221826809,41.34463888475739
2026-04-01,US,United States,Installation & Maintenance,57.217286988349535,57.194106264311756
2026-04-01,US,United States,Insurance,58.473945409429284,56.93123428679894
2026-04-01,US,United States,Legal,62.60117157805304,62.888149121856316
2026-04-01,US,United States,Loading & Stocking,46.556755322807255,46.79702130300493
2026-04-01,US,United States,Logistic Support,48.744332054412276,49.6870707503027
2026-04-01,US,United States,Management,43.26724857109369,43.28660260784898
2026-04-01,US,United States,Marketing,56.06876896202997,55.983799016479985
2026-04-01,US,United States,Mechanical Engineering,42.4239371347975,42.77712180161694
2026-04-01,US,United States,Media & Communications,57.30000611134878,57.82337578827357
2026-04-01,US,United States,Medical Information,38.816898243511474,39.957497317478044
2026-04-01,US,United States,Medical Technician,34.37234401623378,35.17473131094224
2026-04-01,US,United States,Nursing,42.92372273415191,43.82448690776059
2026-04-01,US,United States,Personal Care & Home Health,68.57322510575055,68.1950422565188
2026-04-01,US,United States,Pharmacy,27.094262988661367,28.546614759225815
2026-04-01,US,United States,Physicians & Surgeons,31.733026612255188,32.32927116869496
2026-04-01,US,United States,Production & Manufacturing,52.27807771335402,52.188121971378685
2026-04-01,US,United States,Project Management,46.82638456751712,46.797365016544155
2026-04-01,US,United States,Retail,40.096636141917074,39.94118040580796
2026-04-01,US,United States,Sales,51.20933264478552,50.92339622687359
2026-04-01,US,United States,Scientific Research & Development,39.75771252115561,39.199215122669194
2026-04-01,US,United States,Security & Public Safety,61.1145168283967,61.34133828305617
2026-04-01,US,United States,Social Science,58.494293239683934,59.531879122726025
2026-04-01,US,United States,Software Development,44.439118780067815,43.32503447425887
2026-04-01,US,United States,Therapy,63.05928117338448,63.71296012039871
2026-05-01,US,United States,Accounting,54.90998971007882,51.1427838552205
2026-05-01,US,United States,Administrative Assistance,56.40820377418554,56.44836472222108
2026-05-01,US,United States,Architecture,48.516965909989715,48.40310111600542
2026-05-01,US,United States,Arts & Entertainment,49.86936984010868,50.45825827652371
2026-05-01,US,United States,Aviation,45.700551896029914,47.43337455495282
2026-05-01,US,United States,Banking & Finance,43.557512487276,43.02217186581686
2026-05-01,US,United States,Childcare,79.53202458853856,80.73564931870305
2026-05-01,US,United States,Civil Engineering,42.04269887309211,42.28599288548279
2026-05-01,US,United States,Cleaning & Sanitation,64.79502576953993,64.90389210135815
2026-05-01,US,United States,Community & Social Service,67.47679297197652,68.14290638141368
2026-05-01,US,United States,Construction,58.19736796972364,58.60696754786295
2026-05-01,US,United States,Customer Service,44.40378197997775,44.92358207294043
2026-05-01,US,United States,Data & Analytics,42.02289083499523,42.10096298543749
2026-05-01,US,United States,Dental,69.14822782216758,70.11494475565225
2026-05-01,US,United States,Driving,61.33742595465361,61.566485482127526
2026-05-01,US,United States,Education & Instruction,50.21696923434337,51.44193167775862
2026-05-01,US,United States,Electrical Engineering,44.70604955232365,45.25532861341467
2026-05-01,US,United States,Food Preparation & Service,45.44833711420159,44.70197924574696
2026-05-01,US,United States,Hospitality & Tourism,55.05958677103167,55.93544608341339
2026-05-01,US,United States,Human Resources,50.528877476717895,50.14140448769749
2026-05-01,US,United States,"IT Infrastructure, Operations & Support",45.59724465847786,45.72518840216801
2026-05-01,US,United States,IT Systems & Solutions,41.89127124175107,41.58034297778853
2026-05-01,US,United States,Industrial Engineering,42.14390172565077,41.70816705837387
2026-05-01,US,United States,Installation & Maintenance,56.450760966875556,57.04725302708393
2026-05-01,US,United States,Insurance,57.273763776867526,57.65087262872203
2026-05-01,US,United States,Legal,62.59185495501682,62.91602199762992
2026-05-01,US,United States,Loading & Stocking,46.156141701963804,46.634314314631375
2026-05-01,US,United States,Logistic Support,48.52320675105485,48.98495532820177
2026-05-01,US,United States,Management,43.11965205486313,43.106501249941154
2026-05-01,US,United States,Marketing,54.593877287723245,55.49839487745783
2026-05-01,US,United States,Mechanical Engineering,41.835748792270536,42.315005387012135
2026-05-01,US,United States,Media & Communications,57.07574489992921,57.45233772145423
2026-05-01,US,United States,Medical Information,38.6947320253961,39.366400026245834
2026-05-01,US,United States,Medical Technician,34.3307583948673,34.898744949497946
2026-05-01,US,United States,Nursing,43.00487055831474,43.40120953754919
2026-05-01,US,United States,Personal Care & Home Health,67.89994909528437,68.39937945984873
2026-05-01,US,United States,Pharmacy,27.462645268400664,27.84707291475422
2026-05-01,US,United States,Physicians & Surgeons,30.969876879653512,31.720459951792378
2026-05-01,US,United States,Production & Manufacturing,52.40325425082355,52.31031512313422
